,ID,Date-Time,Flag,Latitude,Longitude
333,7,2021-07-02 10:36:43.20,1,3622.82535,12722.05016
334,7,2021-07-02 10:36:43.30,1,3622.8255,12722.05021
335,7,2021-07-02 10:36:43.40,1,3622.82561,12722.05025
336,7,2021-07-02 10:36:43.50,1,3622.82564,12722.05024
337,7,2021-07-02 10:36:43.60,1,3622.82589,12722.0502
338,7,2021-07-02 10:36:43.70,1,3622.82598,12722.05019
339,7,2021-07-02 10:36:43.80,1,3622.82635,12722.05025
340,7,2021-07-02 10:36:43.90,1,3622.82642,12722.05032
341,7,2021-07-02 10:36:44.00,1,3622.82655,12722.05032
342,7,2021-07-02 10:36:44.10,1,3622.82661,12722.04987
343,7,2021-07-02 10:36:44.20,1,3622.82656,12722.04964
344,7,2021-07-02 10:36:44.30,1,3622.82674,12722.04973
345,7,2021-07-02 10:36:44.40,1,3622.82723,12722.04957
346,7,2021-07-02 10:36:44.50,1,3622.82748,12722.04947
347,7,2021-07-02 10:36:44.60,1,3622.82754,12722.04926
348,7,2021-07-02 10:36:44.70,1,3622.82772,12722.04911
349,7,2021-07-02 10:36:44.80,1,3622.8278,12722.04888
350,7,2021-07-02 10:36:44.90,1,3622.82776,12722.04864
351,7,2021-07-02 10:36:45.00,1,3622.82781,12722.0486
352,7,2021-07-02 10:36:45.10,1,3622.828,12722.04869
353,7,2021-07-02 10:36:45.20,1,3622.8281,12722.04855
354,7,2021-07-02 10:36:45.30,1,3622.82811,12722.0485
355,7,2021-07-02 10:36:45.40,1,3622.82828,12722.04858
356,7,2021-07-02 10:36:45.50,1,3622.82822,12722.04874
357,7,2021-07-02 10:36:45.60,1,3622.8282,12722.04874
358,7,2021-07-02 10:36:45.70,1,3622.82839,12722.04883
359,7,2021-07-02 10:36:45.80,1,3622.82849,12722.04899
360,7,2021-07-02 10:36:45.90,1,3622.82861,12722.04898
361,7,2021-07-02 10:36:46.00,1,3622.82879,12722.04909
362,7,2021-07-02 10:36:46.10,1,3622.82897,12722.0491
363,7,2021-07-02 10:36:46.20,1,3622.82908,12722.04913
364,7,2021-07-02 10:36:46.30,1,3622.82923,12722.04934
365,7,2021-07-02 10:36:46.40,1,3622.82947,12722.04934
366,7,2021-07-02 10:36:46.50,1,3622.8294,12722.04938
367,7,2021-07-02 10:36:46.60,1,3622.82952,12722.04941
368,7,2021-07-02 10:36:46.70,1,3622.82961,12722.04934
369,7,2021-07-02 10:36:46.80,1,3622.82958,12722.04935
370,7,2021-07-02 10:36:46.90,1,3622.82961,12722.04934
371,7,2021-07-02 10:36:47.00,1,3622.82957,12722.04933
372,7,2021-07-02 10:36:47.10,1,3622.82955,12722.0493
373,7,2021-07-02 10:36:47.20,1,3622.82959,12722.04931
374,7,2021-07-02 10:36:47.30,1,3622.82956,12722.04932
375,7,2021-07-02 10:36:47.40,1,3622.82969,12722.04925
376,7,2021-07-02 10:36:47.50,1,3622.82981,12722.04924
377,7,2021-07-02 10:36:47.60,1,3622.8298,12722.04927
378,7,2021-07-02 10:36:47.70,1,3622.82988,12722.04925
379,7,2021-07-02 10:36:47.80,1,3622.82998,12722.04923
380,7,2021-07-02 10:36:47.90,1,3622.83009,12722.04926
381,7,2021-07-02 10:36:48.00,1,3622.83016,12722.04924
382,7,2021-07-02 10:36:48.10,1,3622.83015,12722.04921
383,7,2021-07-02 10:36:48.20,1,3622.83017,12722.04922
384,7,2021-07-02 10:36:48.30,1,3622.83018,12722.04914
385,7,2021-07-02 10:36:48.40,1,3622.83021,12722.04913
386,7,2021-07-02 10:36:48.50,1,3622.83031,12722.04916
387,7,2021-07-02 10:36:48.60,1,3622.83034,12722.04919
388,7,2021-07-02 10:36:48.70,1,3622.83044,12722.04921
389,7,2021-07-02 10:36:48.80,1,3622.83064,12722.0492
390,7,2021-07-02 10:36:48.90,1,3622.8307,12722.04916
391,7,2021-07-02 10:36:49.00,1,3622.831,12722.04916
392,7,2021-07-02 10:36:49.10,1,3622.83104,12722.04914
393,7,2021-07-02 10:36:49.20,1,3622.83097,12722.04913
394,7,2021-07-02 10:36:49.30,1,3622.83111,12722.04911
395,7,2021-07-02 10:36:49.40,1,3622.83121,12722.04909
396,7,2021-07-02 10:36:49.50,1,3622.83131,12722.04906
397,7,2021-07-02 10:36:49.60,1,3622.83133,12722.04908
398,7,2021-07-02 10:36:49.70,1,3622.83137,12722.04909
399,7,2021-07-02 10:36:49.80,1,3622.8314,12722.04914
400,7,2021-07-02 10:36:49.90,1,3622.83145,12722.04913
401,7,2021-07-02 10:36:50.00,1,3622.83144,12722.04906
402,7,2021-07-02 10:36:50.10,1,3622.83159,12722.04907
403,7,2021-07-02 10:36:50.20,1,3622.8317,12722.04905
404,7,2021-07-02 10:36:50.30,1,3622.83175,12722.04904
405,7,2021-07-02 10:36:50.40,1,3622.8318,12722.04908
406,7,2021-07-02 10:36:50.50,1,3622.83184,12722.04907
407,7,2021-07-02 10:36:50.60,1,3622.83195,12722.04912
408,7,2021-07-02 10:36:50.70,1,3622.83193,12722.04913
409,7,2021-07-02 10:36:50.80,1,3622.83197,12722.04914
410,7,2021-07-02 10:36:50.90,1,3622.83206,12722.04917
411,7,2021-07-02 10:36:51.00,1,3622.83208,12722.04915
412,7,2021-07-02 10:36:51.10,1,3622.83212,12722.04914
413,7,2021-07-02 10:36:51.20,1,3622.83223,12722.04918
414,7,2021-07-02 10:36:51.30,1,3622.83236,12722.04923
415,7,2021-07-02 10:36:51.40,1,3622.83231,12722.04917
416,7,2021-07-02 10:36:51.50,1,3622.83262,12722.0492
417,7,2021-07-02 10:36:51.60,1,3622.83263,12722.04915
418,7,2021-07-02 10:36:51.70,1,3622.83275,12722.04914
419,7,2021-07-02 10:36:51.80,1,3622.83284,12722.04912
420,7,2021-07-02 10:36:51.90,1,3622.83294,12722.04911
